courseCode,studyPeriod,academicYear,teacherId,assignedHours,instanceId,reportedHours
1189,4.0,2015-2016,19750331-0036,140.0,I-5176,154.0
1189,4.0,2015-2016,19900317-0083,140.0,I-5176,127.0
1179,2.0,2015-2016,19560612-0010,260.0,I-5177,258.0
1179,2.0,2015-2016,19770713-0042,120.0,I-5177,129.0
1090,4.0,2015-2016,19600905-0003,260.0,I-5178,258.0
1090,4.0,2015-2016,19780602-0035,120.0,I-5178,105.0
1166,1.0,2016-2017,19600905-0003,240.0,I-5179,235.0
1166,1.0,2016-2017,19750705-0033,100.0,I-5179,89.0
1166,1.0,2016-2017,19901219-0125,120.0,I-5179,137.0
1040,3.0,2016-2017,19660630-0020,260.0,I-5180,240.0
1040,3.0,2016-2017,19761020-0044,120.0,I-5180,125.0
1040,3.0,2016-2017,19910421-0067,100.0,I-5180,84.0
1269,4.0,2016-2017,19690917-0022,260.0,I-5181,275.0
1269,4.0,2016-2017,19750102-0059,140.0,I-5181,146.0
1109,1.0,2016-2017,19560705-0025,260.0,I-5182,240.0
1109,1.0,2016-2017,19750331-0036,100.0,I-5182,81.0
1004,1.0,2016-2017,19570826-0012,260.0,I-5183,279.0
1004,1.0,2016-2017,19780602-0035,140.0,I-5183,141.0
1255,4.0,2016-2017,19610620-0006,240.0,I-5184,220.0
1255,4.0,2016-2017,19780815-0047,140.0,I-5184,135.0
1255,4.0,2016-2017,19910514-0068,140.0,I-5184,142.0
1254,1.0,2016-2017,19600905-0003,240.0,I-5185,252.0
1254,1.0,2016-2017,19750722-0060,140.0,I-5185,138.0
1182,3.0,2016-2017,19570826-0012,260.0,I-5186,258.0
1182,3.0,2016-2017,19780815-0047,120.0,I-5186,140.0
1182,3.0,2016-2017,19930508-0061,140.0,I-5186,150.0
1036,3.0,2016-2017,19570828-0008,280.0,I-5187,298.0
1036,3.0,2016-2017,19750512-0043,140.0,I-5187,123.0
1180,1.0,2017-2018,19580218-0007,240.0,I-5188,260.0
1180,1.0,2017-2018,19770713-0042,100.0,I-5188,109.0
1180,1.0,2017-2018,19910817-0092,100.0,I-5188,102.0
1142,2.0,2017-2018,19680712-0028,280.0,I-5189,297.0
1142,2.0,2017-2018,19750512-0043,100.0,I-5189,93.0
1142,2.0,2017-2018,19900701-0113,100.0,I-5189,94.0
1252,1.0,2017-2018,19640414-0013,260.0,I-5190,249.0
1252,1.0,2017-2018,19790717-0045,140.0,I-5190,133.0
1187,4.0,2017-2018,19601021-0018,240.0,I-5191,220.0
1187,4.0,2017-2018,19770713-0042,140.0,I-5191,140.0
1033,2.0,2017-2018,19600814-0002,240.0,I-5192,230.0
1033,2.0,2017-2018,19750705-0033,140.0,I-5192,134.0
1033,2.0,2017-2018,19901011-0119,120.0,I-5192,119.0
1283,4.0,2017-2018,19560705-0025,260.0,I-5193,254.0
1283,4.0,2017-2018,19790618-0048,140.0,I-5193,128.0
1282,4.0,2017-2018,19580218-0007,280.0,I-5194,280.0
1282,4.0,2017-2018,19750220-0037,100.0,I-5194,109.0
1282,4.0,2017-2018,19910514-0068,120.0,I-5194,128.0
1245,3.0,2017-2018,19680712-0028,280.0,I-5195,295.0
1245,3.0,2017-2018,19750102-0059,140.0,I-5195,126.0
1228,2.0,2017-2018,19640220-0029,280.0,I-5196,275.0
1228,2.0,2017-2018,19760108-0050,140.0,I-5196,129.0
1228,2.0,2017-2018,19910820-0078,120.0,I-5196,137.0
1134,3.0,2017-2018,19690513-0015,280.0,I-5197,270.0
1134,3.0,2017-2018,19761024-0034,100.0,I-5197,82.0
1134,3.0,2017-2018,19910817-0092,140.0,I-5197,155.0
1075,3.0,2017-2018,19561222-0030,260.0,I-5198,250.0
1075,3.0,2017-2018,19780317-0052,100.0,I-5198,110.0
1104,3.0,2018-2019,19630126-0001,280.0,I-5199,296.0
1104,3.0,2018-2019,19750722-0060,140.0,I-5199,125.0
1103,3.0,2018-2019,19640414-0013,280.0,I-5200,286.0
1103,3.0,2018-2019,19780424-0057,120.0,I-5200,122.0
1103,3.0,2018-2019,19910514-0068,140.0,I-5200,126.0
1287,3.0,2018-2019,19601021-0018,240.0,I-5201,227.0
1287,3.0,2018-2019,19790618-0048,100.0,I-5201,104.0
1287,3.0,2018-2019,19930829-0082,140.0,I-5201,143.0
1206,1.0,2018-2019,19640414-0013,240.0,I-5202,240.0
1206,1.0,2018-2019,19780815-0047,100.0,I-5202,96.0
1270,4.0,2018-2019,19690513-0015,280.0,I-5203,276.0
1270,4.0,2018-2019,19761024-0034,120.0,I-5203,126.0
1270,4.0,2018-2019,19930302-0135,140.0,I-5203,134.0
1267,3.0,2018-2019,19600814-0002,260.0,I-5204,247.0
1267,3.0,2018-2019,19781130-0054,120.0,I-5204,136.0
1267,3.0,2018-2019,19930302-0135,100.0,I-5204,87.0
1258,4.0,2018-2019,19690408-0009,280.0,I-5205,283.0
1258,4.0,2018-2019,19750417-0051,100.0,I-5205,115.0
1258,4.0,2018-2019,19931212-0079,140.0,I-5205,152.0
1152,4.0,2018-2019,19570615-0011,280.0,I-5206,276.0
1152,4.0,2018-2019,19781130-0054,140.0,I-5206,127.0
1152,4.0,2018-2019,19920602-0073,140.0,I-5206,129.0
1110,3.0,2018-2019,19570828-0008,240.0,I-5207,230.0
1110,3.0,2018-2019,19790717-0045,140.0,I-5207,139.0
1145,4.0,2019-2020,19580218-0007,260.0,I-5208,276.0
1145,4.0,2019-2020,19781130-0054,100.0,I-5208,83.0
1145,4.0,2019-2020,19900616-0124,140.0,I-5208,148.0
1093,3.0,2019-2020,19560705-0025,240.0,I-5209,258.0
1093,3.0,2019-2020,19781130-0054,100.0,I-5209,107.0
1087,1.0,2019-2020,19680712-0028,280.0,I-5210,261.0
1087,1.0,2019-2020,19790618-0048,140.0,I-5210,155.0
1087,1.0,2019-2020,19901026-0111,100.0,I-5210,106.0
1007,1.0,2019-2020,19690513-0015,280.0,I-5211,299.0
1007,1.0,2019-2020,19790426-0049,120.0,I-5211,100.0
1242,4.0,2019-2020,19690917-0022,260.0,I-5212,244.0
1242,4.0,2019-2020,19781130-0054,100.0,I-5212,80.0
1162,1.0,2019-2020,19600529-0021,280.0,I-5213,283.0
1162,1.0,2019-2020,19761024-0034,140.0,I-5213,149.0
1108,4.0,2019-2020,19561222-0030,240.0,I-5214,230.0
1108,4.0,2019-2020,19761020-0044,140.0,I-5214,128.0
1108,4.0,2019-2020,19920917-0109,120.0,I-5214,102.0
1056,2.0,2019-2020,19561222-0030,260.0,I-5215,262.0
1056,2.0,2019-2020,19770713-0042,140.0,I-5215,140.0
1173,4.0,2020-2021,19610918-0027,240.0,I-5216,230.0
1173,4.0,2020-2021,19750102-0059,140.0,I-5216,144.0
1134,1.0,2020-2021,19590129-0004,240.0,I-5217,227.0
1134,1.0,2020-2021,19750512-0043,100.0,I-5217,114.0
1134,1.0,2020-2021,19910403-0131,140.0,I-5217,123.0
1279,1.0,2020-2021,19630126-0001,240.0,I-5218,247.0
1279,1.0,2020-2021,19780317-0052,140.0,I-5218,141.0
1279,1.0,2020-2021,19910822-0122,120.0,I-5218,127.0
1161,1.0,2020-2021,19660630-0020,260.0,I-5219,269.0
1161,1.0,2020-2021,19751018-0039,140.0,I-5219,160.0
1161,1.0,2020-2021,19900909-0123,100.0,I-5219,96.0
1296,3.0,2020-2021,19580515-0017,280.0,I-5220,281.0
1296,3.0,2020-2021,19770713-0042,140.0,I-5220,157.0
1296,3.0,2020-2021,19910817-0092,100.0,I-5220,114.0
1221,2.0,2020-2021,19611219-0014,260.0,I-5221,275.0
1221,2.0,2020-2021,19781125-0031,140.0,I-5221,142.0
1221,2.0,2020-2021,19900801-0130,100.0,I-5221,107.0
1184,1.0,2020-2021,19610918-0027,240.0,I-5222,225.0
1184,1.0,2020-2021,19781217-0053,100.0,I-5222,80.0
1183,1.0,2020-2021,19610623-0005,260.0,I-5223,277.0
1183,1.0,2020-2021,19770224-0058,100.0,I-5223,114.0
1129,1.0,2020-2021,19610620-0006,280.0,I-5224,272.0
1129,1.0,2020-2021,19750122-0056,100.0,I-5224,86.0
1129,1.0,2020-2021,19930508-0061,100.0,I-5224,87.0
1074,1.0,2020-2021,19690917-0022,260.0,I-5225,263.0
1074,1.0,2020-2021,19780424-0057,100.0,I-5225,87.0
1149,3.0,2021-2022,19620424-0026,280.0,I-5226,291.0
1149,3.0,2021-2022,19761009-0055,100.0,I-5226,114.0
1149,3.0,2021-2022,19930326-0132,120.0,I-5226,115.0
1289,4.0,2021-2022,19570826-0012,280.0,I-5227,276.0
1289,4.0,2021-2022,19750417-0051,140.0,I-5227,129.0
1230,2.0,2021-2022,19600905-0003,260.0,I-5228,277.0
1230,2.0,2021-2022,19780602-0035,120.0,I-5228,134.0
1230,2.0,2021-2022,19900211-0140,140.0,I-5228,152.0
1090,4.0,2021-2022,19620424-0026,240.0,I-5229,244.0
1090,4.0,2021-2022,19781125-0031,140.0,I-5229,144.0
1090,4.0,2021-2022,19900307-0105,120.0,I-5229,115.0
1260,3.0,2021-2022,19660630-0020,280.0,I-5230,299.0
1260,3.0,2021-2022,19780424-0057,100.0,I-5230,102.0
1260,3.0,2021-2022,19900902-0090,140.0,I-5230,127.0
1204,4.0,2021-2022,19561222-0030,260.0,I-5231,276.0
1204,4.0,2021-2022,19750122-0056,100.0,I-5231,117.0
1098,3.0,2021-2022,19610620-0006,280.0,I-5232,260.0
1098,3.0,2021-2022,19750512-0043,120.0,I-5232,104.0
1098,3.0,2021-2022,19910421-0067,100.0,I-5232,104.0
1034,3.0,2021-2022,19590129-0004,260.0,I-5233,268.0
1034,3.0,2021-2022,19780815-0047,120.0,I-5233,139.0
1017,3.0,2021-2022,19570826-0012,240.0,I-5234,235.0
1017,3.0,2021-2022,19780602-0035,140.0,I-5234,133.0
1271,3.0,2022-2023,19650303-0019,240.0,I-5235,244.0
1271,3.0,2022-2023,19750705-0033,100.0,I-5235,91.0
1271,3.0,2022-2023,19900616-0124,140.0,I-5235,150.0
1250,3.0,2022-2023,19610918-0027,260.0,I-5236,268.0
1250,3.0,2022-2023,19790717-0045,120.0,I-5236,115.0
1102,3.0,2022-2023,19560612-0010,260.0,I-5237,269.0
1102,3.0,2022-2023,19750512-0043,100.0,I-5237,88.0
1044,4.0,2022-2023,19620424-0026,260.0,I-5238,246.0
1044,4.0,2022-2023,19781130-0054,140.0,I-5238,152.0
1044,4.0,2022-2023,19900430-0112,100.0,I-5238,89.0
1293,4.0,2022-2023,19580218-0007,280.0,I-5239,263.0
1293,4.0,2022-2023,19790708-0041,120.0,I-5239,118.0
1293,4.0,2022-2023,19910214-0084,120.0,I-5239,139.0
1281,2.0,2022-2023,19570615-0011,240.0,I-5240,239.0
1281,2.0,2022-2023,19770713-0042,100.0,I-5240,82.0
1239,4.0,2022-2023,19611219-0014,260.0,I-5241,246.0
1239,4.0,2022-2023,19750417-0051,140.0,I-5241,160.0
1194,1.0,2022-2023,19640220-0029,280.0,I-5242,269.0
1194,1.0,2022-2023,19750906-0032,140.0,I-5242,149.0
1077,1.0,2022-2023,19561222-0030,240.0,I-5243,224.0
1077,1.0,2022-2023,19780815-0047,140.0,I-5243,145.0
1077,1.0,2022-2023,19921208-0097,140.0,I-5243,122.0
1190,1.0,2023-2024,19650303-0019,280.0,I-5244,271.0
1190,1.0,2023-2024,19790702-0038,100.0,I-5244,118.0
1026,4.0,2023-2024,19660630-0020,240.0,I-5245,252.0
1026,4.0,2023-2024,19761020-0044,140.0,I-5245,142.0
1026,4.0,2023-2024,19920826-0088,100.0,I-5245,89.0
1224,4.0,2023-2024,19560612-0010,280.0,I-5246,296.0
1224,4.0,2023-2024,19781217-0053,140.0,I-5246,141.0
1004,2.0,2023-2024,19600814-0002,280.0,I-5247,284.0
1004,2.0,2023-2024,19781130-0054,120.0,I-5247,102.0
1294,2.0,2023-2024,19600814-0002,240.0,I-5248,238.0
1294,2.0,2023-2024,19770224-0058,120.0,I-5248,135.0
1294,2.0,2023-2024,19900124-0064,140.0,I-5248,141.0
1291,4.0,2023-2024,19560812-0016,280.0,I-5249,290.0
1291,4.0,2023-2024,19771013-0040,100.0,I-5249,95.0
1291,4.0,2023-2024,19931226-0118,140.0,I-5249,123.0
1263,2.0,2023-2024,19560705-0025,260.0,I-5250,259.0
1263,2.0,2023-2024,19790708-0041,100.0,I-5250,111.0
1263,2.0,2023-2024,19931118-0062,120.0,I-5250,111.0
1259,3.0,2023-2024,19570826-0012,260.0,I-5251,269.0
1259,3.0,2023-2024,19781125-0031,120.0,I-5251,121.0
1259,3.0,2023-2024,19920122-0065,100.0,I-5251,104.0
1108,3.0,2023-2024,19600905-0003,240.0,I-5252,250.0
1108,3.0,2023-2024,19790702-0038,120.0,I-5252,105.0
1108,3.0,2023-2024,19900909-0123,100.0,I-5252,88.0
1057,1.0,2023-2024,19600905-0003,260.0,I-5253,241.0
1057,1.0,2023-2024,19750512-0043,120.0,I-5253,109.0
1057,1.0,2023-2024,19900520-0063,100.0,I-5253,114.0
1291,3.0,2013-2014,19601021-0018,260.0,I-5254,275.0
1291,3.0,2013-2014,19750102-0059,120.0,I-5254,132.0
1291,3.0,2013-2014,19921201-0094,140.0,I-5254,136.0
1277,1.0,2013-2014,19610918-0027,260.0,I-5255,267.0
1277,1.0,2013-2014,19750122-0056,120.0,I-5255,117.0
1277,1.0,2013-2014,19931212-0079,100.0,I-5255,96.0
1110,3.0,2013-2014,19580218-0007,240.0,I-5256,227.0
1110,3.0,2013-2014,19780602-0035,140.0,I-5256,145.0
1090,2.0,2013-2014,19610918-0027,240.0,I-5257,243.0
1090,2.0,2013-2014,19750102-0059,100.0,I-5257,109.0
1090,2.0,2013-2014,19920505-0115,140.0,I-5257,136.0
1290,2.0,2013-2014,19650303-0019,280.0,I-5258,282.0
1290,2.0,2013-2014,19770713-0042,120.0,I-5258,119.0
1290,2.0,2013-2014,19920320-0121,120.0,I-5258,110.0
1136,2.0,2013-2014,19570826-0012,280.0,I-5259,285.0
1136,2.0,2013-2014,19790717-0045,100.0,I-5259,81.0
1136,2.0,2013-2014,19910122-0077,140.0,I-5259,150.0
1126,4.0,2013-2014,19620424-0026,240.0,I-5260,236.0
1126,4.0,2013-2014,19761020-0044,140.0,I-5260,148.0
1098,4.0,2013-2014,19600814-0002,260.0,I-5261,276.0
1098,4.0,2013-2014,19750417-0051,140.0,I-5261,149.0
1080,2.0,2013-2014,19570826-0012,240.0,I-5262,256.0
1080,2.0,2013-2014,19790426-0049,100.0,I-5262,92.0
1024,3.0,2014-2015,19600814-0002,280.0,I-5263,276.0
1024,3.0,2014-2015,19780424-0057,120.0,I-5263,105.0
1006,4.0,2014-2015,19660630-0020,240.0,I-5264,230.0
1006,4.0,2014-2015,19780424-0057,120.0,I-5264,137.0
1280,4.0,2014-2015,19570615-0011,280.0,I-5265,289.0
1280,4.0,2014-2015,19751018-0039,140.0,I-5265,151.0
1229,4.0,2014-2015,19590129-0004,260.0,I-5266,264.0
1229,4.0,2014-2015,19750122-0056,120.0,I-5266,104.0
1016,1.0,2014-2015,19560612-0010,240.0,I-5267,230.0
1016,1.0,2014-2015,19761009-0055,100.0,I-5267,87.0
1016,1.0,2014-2015,19921127-0120,120.0,I-5267,127.0
1277,2.0,2014-2015,19680712-0028,240.0,I-5268,258.0
1277,2.0,2014-2015,19760524-0046,120.0,I-5268,100.0
1243,3.0,2014-2015,19560705-0025,260.0,I-5269,253.0
1243,3.0,2014-2015,19750122-0056,140.0,I-5269,120.0
1150,3.0,2014-2015,19620424-0026,260.0,I-5270,248.0
1150,3.0,2014-2015,19780317-0052,120.0,I-5270,140.0
1003,1.0,2014-2015,19690408-0009,240.0,I-5271,249.0
1003,1.0,2014-2015,19750705-0033,140.0,I-5271,160.0
1003,1.0,2014-2015,19900119-0104,120.0,I-5271,126.0
1223,4.0,2015-2016,19680712-0028,280.0,I-5272,266.0
1223,4.0,2015-2016,19751018-0039,120.0,I-5272,115.0
1223,4.0,2015-2016,19900317-0083,120.0,I-5272,140.0
1149,3.0,2015-2016,19600814-0002,240.0,I-5273,253.0
1149,3.0,2015-2016,19750331-0036,140.0,I-5273,129.0
1149,3.0,2015-2016,19911025-0091,120.0,I-5273,120.0
1295,4.0,2015-2016,19580515-0017,280.0,I-5274,261.0
1295,4.0,2015-2016,19761009-0055,140.0,I-5274,146.0
1211,4.0,2015-2016,19620522-0023,280.0,I-5275,288.0
1211,4.0,2015-2016,19781217-0053,100.0,I-5275,110.0
1211,4.0,2015-2016,19930302-0135,140.0,I-5275,125.0
1201,2.0,2015-2016,19590129-0004,260.0,I-5276,280.0
1201,2.0,2015-2016,19750220-0037,120.0,I-5276,118.0
1162,4.0,2015-2016,19620424-0026,240.0,I-5277,220.0
1162,4.0,2015-2016,19781125-0031,120.0,I-5277,103.0
1162,4.0,2015-2016,19921218-0101,100.0,I-5277,111.0
1259,4.0,2015-2016,19600814-0002,240.0,I-5278,220.0
1259,4.0,2015-2016,19750417-0051,140.0,I-5278,157.0
1259,4.0,2015-2016,19920828-0070,100.0,I-5278,92.0
1254,2.0,2015-2016,19580515-0017,260.0,I-5279,268.0
1254,2.0,2015-2016,19750906-0032,120.0,I-5279,138.0
1245,3.0,2015-2016,19601021-0018,240.0,I-5280,232.0
1245,3.0,2015-2016,19790717-0045,120.0,I-5280,120.0
1245,3.0,2015-2016,19900701-0138,140.0,I-5280,158.0
1058,2.0,2015-2016,19610623-0005,260.0,I-5281,258.0
1058,2.0,2015-2016,19760524-0046,140.0,I-5281,122.0
1108,4.0,2016-2017,19580515-0017,260.0,I-5282,254.0
1108,4.0,2016-2017,19750705-0033,140.0,I-5282,147.0
1108,4.0,2016-2017,19921201-0094,100.0,I-5282,116.0
1139,4.0,2016-2017,19610623-0005,280.0,I-5283,290.0
1139,4.0,2016-2017,19750512-0043,140.0,I-5283,154.0
1136,4.0,2016-2017,19620831-0024,280.0,I-5284,299.0
1136,4.0,2016-2017,19790708-0041,120.0,I-5284,100.0
1052,2.0,2016-2017,19600814-0002,280.0,I-5285,285.0
1052,2.0,2016-2017,19750906-0032,100.0,I-5285,100.0
1012,1.0,2016-2017,19570828-0008,240.0,I-5286,259.0
1012,1.0,2016-2017,19750906-0032,100.0,I-5286,97.0
1012,1.0,2016-2017,19920122-0065,100.0,I-5286,102.0
1207,3.0,2016-2017,19570615-0011,260.0,I-5287,252.0
1207,3.0,2016-2017,19761020-0044,100.0,I-5287,104.0
1117,1.0,2016-2017,19600529-0021,260.0,I-5288,271.0
1117,1.0,2016-2017,19790708-0041,140.0,I-5288,138.0
1117,1.0,2016-2017,19920226-0075,100.0,I-5288,113.0
1105,4.0,2016-2017,19690917-0022,260.0,I-5289,257.0
1105,4.0,2016-2017,19780602-0035,120.0,I-5289,128.0
1071,4.0,2016-2017,19561222-0030,260.0,I-5290,253.0
1071,4.0,2016-2017,19750906-0032,140.0,I-5290,141.0
1065,2.0,2016-2017,19570826-0012,260.0,I-5291,276.0
1065,2.0,2016-2017,19771013-0040,120.0,I-5291,103.0
1077,4.0,2017-2018,19600905-0003,280.0,I-5292,290.0
1077,4.0,2017-2018,19781125-0031,120.0,I-5292,140.0
1049,2.0,2017-2018,19680712-0028,280.0,I-5293,299.0
1049,2.0,2017-2018,19770713-0042,120.0,I-5293,134.0
1195,1.0,2017-2018,19560705-0025,260.0,I-5294,253.0
1195,1.0,2017-2018,19770224-0058,100.0,I-5294,114.0
1171,4.0,2017-2018,19600529-0021,260.0,I-5295,270.0
1171,4.0,2017-2018,19750122-0056,120.0,I-5295,125.0
1171,4.0,2017-2018,19930616-0127,100.0,I-5295,111.0
1115,1.0,2017-2018,19580515-0017,240.0,I-5296,245.0
1115,1.0,2017-2018,19760524-0046,140.0,I-5296,125.0
1292,2.0,2017-2018,19620522-0023,260.0,I-5297,250.0
1292,2.0,2017-2018,19780602-0035,140.0,I-5297,156.0
1292,2.0,2017-2018,19930906-0110,100.0,I-5297,113.0
1290,3.0,2017-2018,19680712-0028,260.0,I-5298,243.0
1290,3.0,2017-2018,19781125-0031,120.0,I-5298,118.0
1290,3.0,2017-2018,19931203-0066,120.0,I-5298,107.0
1128,2.0,2017-2018,19690917-0022,240.0,I-5299,223.0
1128,2.0,2017-2018,19750220-0037,120.0,I-5299,107.0
1044,2.0,2017-2018,19640220-0029,260.0,I-5300,250.0
1044,2.0,2017-2018,19750331-0036,100.0,I-5300,112.0
1131,4.0,2018-2019,19560612-0010,240.0,I-5301,250.0
1131,4.0,2018-2019,19750512-0043,120.0,I-5301,139.0
1131,4.0,2018-2019,19920828-0070,120.0,I-5301,120.0
1102,2.0,2018-2019,19580515-0017,280.0,I-5302,275.0
1102,2.0,2018-2019,19750102-0059,100.0,I-5302,104.0
1102,2.0,2018-2019,19920917-0109,140.0,I-5302,130.0
1011,2.0,2018-2019,19570828-0008,240.0,I-5303,237.0
1011,2.0,2018-2019,19780424-0057,140.0,I-5303,144.0
1011,2.0,2018-2019,19900511-0134,100.0,I-5303,90.0
1288,3.0,2018-2019,19690408-0009,260.0,I-5304,250.0
1288,3.0,2018-2019,19781217-0053,140.0,I-5304,129.0
1288,3.0,2018-2019,19920505-0115,100.0,I-5304,95.0
1191,1.0,2018-2019,19560812-0016,280.0,I-5305,270.0
1191,1.0,2018-2019,19771013-0040,100.0,I-5305,113.0
1191,1.0,2018-2019,19930709-0100,120.0,I-5305,132.0
1163,2.0,2018-2019,19610620-0006,240.0,I-5306,223.0
1163,2.0,2018-2019,19761024-0034,140.0,I-5306,136.0
1163,2.0,2018-2019,19920320-0121,100.0,I-5306,87.0
1112,1.0,2018-2019,19660630-0020,260.0,I-5307,258.0
1112,1.0,2018-2019,19750417-0051,100.0,I-5307,91.0
1112,1.0,2018-2019,19931203-0066,120.0,I-5307,138.0
1221,3.0,2019-2020,19580515-0017,240.0,I-5308,236.0
1221,3.0,2019-2020,19750102-0059,100.0,I-5308,106.0
1125,4.0,2019-2020,19620424-0026,240.0,I-5309,233.0
1125,4.0,2019-2020,19761020-0044,100.0,I-5309,87.0
1227,2.0,2019-2020,19650303-0019,240.0,I-5310,226.0
1227,2.0,2019-2020,19750417-0051,140.0,I-5310,141.0
1178,4.0,2019-2020,19600814-0002,240.0,I-5311,229.0
1178,4.0,2019-2020,19770713-0042,140.0,I-5311,154.0
1178,4.0,2019-2020,19930906-0110,100.0,I-5311,95.0
1175,4.0,2019-2020,19690513-0015,280.0,I-5312,275.0
1175,4.0,2019-2020,19750512-0043,140.0,I-5312,125.0
1175,4.0,2019-2020,19900902-0090,100.0,I-5312,83.0
1065,1.0,2019-2020,19620424-0026,260.0,I-5313,269.0
1065,1.0,2019-2020,19770224-0058,120.0,I-5313,114.0
1290,4.0,2019-2020,19610918-0027,280.0,I-5314,276.0
1290,4.0,2019-2020,19780424-0057,100.0,I-5314,105.0
1254,1.0,2019-2020,19600529-0021,280.0,I-5315,270.0
1254,1.0,2019-2020,19780602-0035,120.0,I-5315,113.0
1073,1.0,2019-2020,19690917-0022,260.0,I-5316,270.0
1073,1.0,2019-2020,19750417-0051,120.0,I-5316,124.0
1073,1.0,2019-2020,19921208-0097,140.0,I-5316,137.0
1023,2.0,2019-2020,19560812-0016,260.0,I-5317,261.0
1023,2.0,2019-2020,19790702-0038,100.0,I-5317,111.0
1023,2.0,2019-2020,19930616-0127,100.0,I-5317,86.0
1275,1.0,2020-2021,19560612-0010,240.0,I-5318,238.0
1275,1.0,2020-2021,19771013-0040,140.0,I-5318,155.0
1275,1.0,2020-2021,19910921-0136,140.0,I-5318,129.0
1102,2.0,2020-2021,19620831-0024,240.0,I-5319,251.0
1102,2.0,2020-2021,19750122-0056,140.0,I-5319,126.0
1102,2.0,2020-2021,19900701-0138,120.0,I-5319,103.0
1227,3.0,2020-2021,19660630-0020,280.0,I-5320,274.0
1227,3.0,2020-2021,19781125-0031,140.0,I-5320,159.0
1201,3.0,2020-2021,19660630-0020,240.0,I-5321,225.0
1201,3.0,2020-2021,19790426-0049,140.0,I-5321,153.0
1201,3.0,2020-2021,19900119-0104,100.0,I-5321,114.0
1155,3.0,2020-2021,19610620-0006,240.0,I-5322,246.0
1155,3.0,2020-2021,19780317-0052,140.0,I-5322,159.0
1197,1.0,2020-2021,19690513-0015,260.0,I-5323,275.0
1197,1.0,2020-2021,19751018-0039,140.0,I-5323,152.0
1197,1.0,2020-2021,19931231-0099,140.0,I-5323,128.0
1152,2.0,2020-2021,19690408-0009,240.0,I-5324,240.0
1152,2.0,2020-2021,19770713-0042,100.0,I-5324,112.0
1057,4.0,2020-2021,19580515-0017,240.0,I-5325,254.0
1057,4.0,2020-2021,19790708-0041,140.0,I-5325,139.0
1025,3.0,2020-2021,19600814-0002,260.0,I-5326,261.0
1025,3.0,2020-2021,19750906-0032,100.0,I-5326,89.0
1022,4.0,2020-2021,19570615-0011,260.0,I-5327,279.0
1022,4.0,2020-2021,19761024-0034,120.0,I-5327,137.0
1022,4.0,2020-2021,19920505-0115,120.0,I-5327,139.0
1256,3.0,2021-2022,19640220-0029,260.0,I-5328,254.0
1256,3.0,2021-2022,19750705-0033,120.0,I-5328,131.0
1071,2.0,2021-2022,19650303-0019,280.0,I-5329,294.0
1071,2.0,2021-2022,19790702-0038,120.0,I-5329,117.0
1071,2.0,2021-2022,19910122-0077,120.0,I-5329,115.0
1072,4.0,2021-2022,19690513-0015,260.0,I-5330,242.0
1072,4.0,2021-2022,19750906-0032,140.0,I-5330,157.0
1011,2.0,2021-2022,19580218-0007,240.0,I-5331,234.0
1011,2.0,2021-2022,19750331-0036,140.0,I-5331,129.0
1260,2.0,2021-2022,19630126-0001,240.0,I-5332,242.0
1260,2.0,2021-2022,19790618-0048,140.0,I-5332,129.0
1222,1.0,2021-2022,19560812-0016,280.0,I-5333,286.0
1222,1.0,2021-2022,19750220-0037,140.0,I-5333,122.0
1154,3.0,2021-2022,19660630-0020,240.0,I-5334,240.0
1154,3.0,2021-2022,19750122-0056,100.0,I-5334,111.0
1154,3.0,2021-2022,19910927-0128,120.0,I-5334,129.0
1049,2.0,2021-2022,19600814-0002,280.0,I-5335,278.0
1049,2.0,2021-2022,19751018-0039,100.0,I-5335,86.0
1034,3.0,2022-2023,19560812-0016,260.0,I-5336,241.0
1034,3.0,2022-2023,19780815-0047,140.0,I-5336,133.0
1034,3.0,2022-2023,19920917-0109,100.0,I-5336,111.0
1202,1.0,2022-2023,19650303-0019,280.0,I-5337,273.0
1202,1.0,2022-2023,19750417-0051,100.0,I-5337,115.0
1159,1.0,2022-2023,19580218-0007,260.0,I-5338,272.0
1159,1.0,2022-2023,19781125-0031,120.0,I-5338,103.0
1159,1.0,2022-2023,19931203-0066,120.0,I-5338,129.0
1061,2.0,2022-2023,19601021-0018,280.0,I-5339,262.0
1061,2.0,2022-2023,19780815-0047,140.0,I-5339,149.0
1061,2.0,2022-2023,19930829-0082,140.0,I-5339,141.0
1052,2.0,2022-2023,19580515-0017,240.0,I-5340,247.0
1052,2.0,2022-2023,19760108-0050,120.0,I-5340,117.0
1052,2.0,2022-2023,19910206-0081,120.0,I-5340,138.0
1256,3.0,2022-2023,19680712-0028,280.0,I-5341,294.0
1256,3.0,2022-2023,19750102-0059,140.0,I-5341,137.0
1256,3.0,2022-2023,19921201-0094,140.0,I-5341,156.0
1238,3.0,2022-2023,19600529-0021,240.0,I-5342,232.0
1238,3.0,2022-2023,19750722-0060,100.0,I-5342,91.0
1136,1.0,2022-2023,19600905-0003,260.0,I-5343,251.0
1136,1.0,2022-2023,19790426-0049,100.0,I-5343,111.0
1089,3.0,2022-2023,19690513-0015,280.0,I-5344,273.0
1089,3.0,2022-2023,19781125-0031,120.0,I-5344,107.0
1072,3.0,2022-2023,19560812-0016,260.0,I-5345,260.0
1072,3.0,2022-2023,19780424-0057,120.0,I-5345,104.0
